AttendanceEventId,Forename,Surname,PostTown,Postcode,HomeLat,HomeLong,County,Region,SessionDate,SessionStartTime,SessionEndTime,NumberofBeds,Numberofconsultants,NumberofNurses,NumberInvited,NumberAttended,NumberofDonations,TotalBloodCollected,VenueName,VenueDesc,VenuePostTown,VenuePostcode,VenueLong,VenueLat,VenueCounty,VenueRegion,SurfaceTemperatureCelsius,SurfaceDewpointTemperatureCelsius,SurfaceWetBulbTemperatureCelsius,RelativeHumidityPercent,SurfaceAirPressureKilopascals,CloudCoveragePercent,WindChillTemperatureCelsius,ApparentTemperatureCelsius,WindSpeedKph,WindDirectionDegrees,PrecipitationPreviousHourCentimeters,HeatIndexCelsius,SnowfallCentimeters,SurfaceWindGustsKph,AttendanceStartTime,AttendanceEndTime,EventCost
7758,Some,One,Taunton,TA3 6FF,51.0153,-3.1068,Somerset,West,2017-02-13,2017-02-13 09:00,2017-02-13 14:00,9,4,8,200,144,110,63,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,15.7,12.06000042,13.5,79,101.3,99,15.7,15.7,32.6,162,0,15.7,0,41.7,2015-08-02 09:00,2015-08-02 10:00,1.19
13635,Harry,Kane,Bristol,BS10 3FG,51.4545,-2.5879,Avon,West,2017-02-14,2017-02-14 09:00,2017-02-14 14:00,9,3,6,82,67,49,28,EEC,East End Centre,London,E1 6HG,-0.0558,51.5176,Greater London,South,18.2,9.979999542,13.3,59,101.3,56,18.2,18.2,20.3,182,0,18.2,0,41.5,2017-03-30 14:00,2017-03-30 15:00,4.88
7072,Hugo,Lloris,Cardiff,CF3 5TH,51.4816,-3.1791,Glamorgan,West,2017-02-15,2017-02-15 09:00,2017-02-15 14:00,6,1,3,30,12,5,3,BIR,Birmingham,Birmingham,B1 5TB,-1.8904,52.4862,West Midlands,Midlands,6,5.230000019,5.6,95,97.8,100,3.4,3.4,12.6,302,0.1,6,0,41.2,2016-04-15 15:00,2016-04-15 16:00,2.58
3859,Alan,Tracy,Halifax,HA1 1SD,53.7271,-1.8575,West Yorkshire,North,2017-02-16,2017-02-16 09:00,2017-02-16 14:00,3,2,5,45,27,17,10,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,10.4,9.140000343,9.8,92,98.2,100,10.4,10.4,36.1,218,0.08,10.4,0,72,2015-03-28 09:00,2015-03-28 10:00,4.54
10407,Captain,Scarlet,Brixton,E14 1 DA,51.4613,-0.1156,Greater London,South,2017-02-17,2017-02-17 09:00,2017-02-17 14:00,9,4,8,200,144,110,63,WEC,West end centre,London,W1 4AB,0.1354,51.5154,Greater London,South,5.9,-1.399999976,2.8,59,101,21,3.8,3.8,9.9,310,0,5.9,0,23.2,2016-02-25 13:00,2016-02-25 14:00,6.47
8717,Scott,Tracy,Wolverhampton,WL1 1HY,52.5871,-2.1289,West Midlands,Midlands,2017-02-18,2017-02-18 09:00,2017-02-18 14:00,3,3,7,115,78,58,33,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,17.7,12.72999954,14.6,73,98.6,49,17.7,17.7,21,232,0,17.7,0,64.6,2016-09-08 11:00,2016-09-08 12:00,1.43
6123,Barney,Dog,Wokingham,RG40 2JU,51.4105,-0.8339,Berkshire,South,2017-02-19,2017-02-19 09:00,2017-02-19 14:00,3,3,7,115,78,58,33,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,6.7,1.370000005,4.3,69,100.2,100,2.2,2.2,31.4,274,0.026,6.7,0,48.1,2016-04-09 09:00,2016-04-09 10:00,3.28
6664,Harry,Kane,Bristol,BS10 3FG,51.4545,-2.5879,Avon,West,2017-02-20,2017-02-20 09:00,2017-02-20 14:00,6,1,3,30,12,5,3,MAN,Manchester,Manchester,M1 3ED,-2.2426,53.4808,Cheshire,North,5.6,3.349999905,4.5,86,100.8,87,1,1,27.1,294,0.00254,5.6,0,48.5,2015-03-04 15:00,2015-03-04 16:00,3.8
10866,Gareth,Southgate,Penzance,PN4 4 TH,50.1188,-5.5376,Cornwall,West,2017-02-21,2017-02-21 09:00,2017-02-21 14:00,9,3,6,82,67,49,28,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,14.1,12.61999989,13.2,91,99.1,100,14.1,14.1,9.3,105,0.026,14.1,0,32.2,2017-05-29 13:00,2017-05-29 14:00,8.42
500,Iam,Ordinary,Hull,HU14 2FS,53.7457,-0.3367,East Yorkshire,North,2017-02-22,2017-02-22 09:00,2017-02-22 14:00,9,4,8,200,144,110,63,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,9.5,0.980000019,5.6,55,99.9,7,8.1,8.1,9.6,352,0,9.5,0,44.5,2016-05-14 11:00,2016-05-14 12:00,5.95
15134,Joe,Ninety,Croydon,CR1 2BY,51.3762,-0.0982,Greater London,South,2017-02-23,2017-02-23 09:00,2017-02-23 14:00,3,3,7,115,78,58,33,EEC,East End Centre,London,E1 6HG,-0.0558,51.5176,Greater London,South,7.5,2.450000048,5.1,70,100.6,100,4.6,4.6,17.3,215,0,7.5,0,34.7,2016-03-08 15:00,2016-03-08 16:00,1.41
11235,Captain,Scarlet,Brixton,E14 1 DA,51.4613,-0.1156,Greater London,South,2017-02-24,2017-02-24 09:00,2017-02-24 14:00,3,3,7,115,78,58,33,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,9.3,8.489999771,8.9,95,100,99,7.9,7.9,9.5,139,0.00254,9.3,0,40.5,2015-11-02 13:00,2015-11-02 14:00,5.27
4881,Iam,Ordinary,Hull,HU14 2FS,53.7457,-0.3367,East Yorkshire,North,2017-02-25,2017-02-25 09:00,2017-02-25 14:00,3,1,5,45,24,14,8,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,15.1,8.020000458,11.2,63,100.1,94,15.1,15.1,5.9,172,0,15.1,0,25.3,2015-06-15 14:00,2015-06-15 15:00,5.75
3727,Barney,Dog,Wokingham,RG40 2JU,51.4105,-0.8339,Berkshire,South,2017-02-26,2017-02-26 09:00,2017-02-26 14:00,6,1,3,30,12,5,3,SC,South Centre,London,SE1 8HG,-0.0879,51.4992,Greater London,South,17.2,9.609999657,12.8,61,101.7,68,17.2,17.2,14,296,0,17.2,0,32.8,2017-06-16 09:00,2017-06-16 10:00,5.58
12616,Lady,Penelope,Mayfair,W1 1 RG,51.5116,-0.1478,Greater London,South,2017-02-27,2017-02-27 09:00,2017-02-27 14:00,3,3,7,115,78,58,33,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,7.4,0.230000004,4.2,61,102,37,1.8,1.8,52.5,330,0,7.4,0,68.8,2017-01-13 14:00,2017-01-13 15:00,6.89
114,Lady,Penelope,Mayfair,W1 1 RG,51.5116,-0.1478,Greater London,South,2017-02-28,2017-02-28 09:00,2017-02-28 14:00,6,2,4,35,20,11,6,SC,South Centre,London,SE1 8HG,-0.0879,51.4992,Greater London,South,11.5,6.920000076,9,74,100.7,60,11.5,11.5,6.2,206,0,11.5,0,21.8,2015-04-24 09:00,2015-04-24 10:00,3.61
6202,Some,One,Taunton,TA3 6FF,51.0153,-3.1068,Somerset,West,2017-03-01,2017-03-01 09:00,2017-03-01 14:00,6,2,4,35,20,11,6,NC,North Centre,London,N1 5TH,-0.0881,51.5413,Greater London,South,15.7,14.81999969,15.2,95,101,99,15.7,15.7,12.3,276,0.033,15.7,0,38.7,2016-06-27 09:00,2016-06-27 10:00,7.04
15748,Lady,Penelope,Mayfair,W1 1 RG,51.5116,-0.1478,Greater London,South,2017-03-02,2017-03-02 09:00,2017-03-02 14:00,6,2,4,35,5,0,0,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,14.7,9.630000114,11.8,72,99.9,57,14.7,14.7,17.1,247,0,14.7,0,51.1,2015-04-14 15:00,2015-04-14 16:00,4.27
2383,Harry,Kane,Bristol,BS10 3FG,51.4545,-2.5879,Avon,West,2017-03-03,2017-03-03 09:00,2017-03-03 14:00,9,3,6,82,67,49,28,CDF,Cardiff,Cardiff,CF10 2GV,-3.1791,51.4816,Glamorgan,West,11.9,10.97000027,11.3,93,100.3,100,11.9,11.9,12.8,349,0,11.9,0,15.5,2016-05-11 13:00,2016-05-11 14:00,2.47
16010,Alan,Tracy,Halifax,HA1 1SD,53.7271,-1.8575,West Yorkshire,North,2017-03-04,2017-03-04 09:00,2017-03-04 14:00,9,3,6,82,67,49,28,EEC,East End Centre,London,E1 6HG,-0.0558,51.5176,Greater London,South,4.7,2.74000001,3.8,87,101.6,100,1.5,1.5,14.8,103,0,4.7,0,26.9,2016-01-01 09:00,2016-01-01 10:00,6.59
12335,Master,Chef,Thetford,TH1 4TG,52.4129,0.7517,Norfolk,East,2017-03-05,2017-03-05 09:00,2017-03-05 14:00,3,2,5,45,24,14,8,WEC,West end centre,London,W1 4AB,0.1354,51.5154,Greater London,South,6.6,5.849999905,6.2,95,100.3,100,4,4,13.3,252,0.053,6.6,0,28.4,2016-04-07 14:00,2016-04-07 15:00,4.95
3437,Some,One,Taunton,TA3 6FF,51.0153,-3.1068,Somerset,West,2017-03-06,2017-03-06 09:00,2017-03-06 14:00,3,2,5,45,24,14,8,BIR,Birmingham,Birmingham,B1 5TB,-1.8904,52.4862,West Midlands,Midlands,20,13.97000027,16.2,69,100.1,15,20,20,12,220,0,20,0,25.8,2016-08-30 13:00,2016-08-30 14:00,4.68
15455,Iam,Extraordinary,Middlesborough,ML2 5JK,54.5742,-1.2349,Durham,North,2017-03-07,2017-03-07 09:00,2017-03-07 14:00,9,3,6,82,67,49,28,SC,South Centre,London,SE1 8HG,-0.0879,51.4992,Greater London,South,4.5,0.159999996,2.6,73,102,49,3.1,3.1,6.2,283,0,4.5,0,11.9,2017-01-23 15:00,2017-01-23 16:00,3.59
3682,Iam,Ordinary,Hull,HU14 2FS,53.7457,-0.3367,East Yorkshire,North,2017-03-08,2017-03-08 09:00,2017-03-08 14:00,3,2,4,45,24,14,8,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,11.3,9.039999962,10,86,101.7,2,11.3,11.3,12.7,62,0,11.3,0,22.5,2017-05-02 09:00,2017-05-02 10:00,6.37
1595,Hugo,Lloris,Cardiff,CF3 5TH,51.4816,-3.1791,Glamorgan,West,2017-03-09,2017-03-09 09:00,2017-03-09 14:00,6,2,4,35,26,16,9,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,12.2,7.710000038,9.7,73,101.1,0,12.2,12.2,28.1,64,0,12.2,0,35.9,2016-10-13 12:00,2016-10-13 13:00,3.69
7198,Bruno,Tonolli,Ipswich,IP3 5PQ,52.0567,1.1482,Suffolk,East,2017-03-10,2017-03-10 09:00,2017-03-10 14:00,9,3,6,82,67,49,28,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,18.4,14.02999973,15.6,76,100.1,92,18.4,18.4,50.5,215,0,18.4,0,65.8,2016-08-19 15:00,2016-08-19 16:00,7.84
1708,Hugo,Lloris,Cardiff,CF3 5TH,51.4816,-3.1791,Glamorgan,West,2017-03-11,2017-03-11 09:00,2017-03-11 14:00,3,2,4,45,24,14,8,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,9.2,6.900000095,8,86,98.3,84,4.3,4.3,52.5,268,0.079,9.2,0,68.9,2017-02-03 12:00,2017-02-03 13:00,2.54
3420,Darcy,Bussell,Wolverhampton,WL2,52.5871,-2.1289,West Midlands,Midlands,2017-03-12,2017-03-12 09:00,2017-03-12 14:00,6,2,4,50,40,27,15,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,15.2,11.21000004,12.9,77,100,100,15.2,15.2,18.8,283,0,15.2,0,59.1,2016-08-13 13:00,2016-08-13 14:00,6.23
11530,Some,One,Taunton,TA3 6FF,51.0153,-3.1068,Somerset,West,2017-03-13,2017-03-13 09:00,2017-03-13 14:00,9,3,6,82,67,49,28,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,17.9,15,16,83,101.8,82,17.9,17.9,12.5,179,0,17.9,0,21.8,2016-08-23 13:00,2016-08-23 14:00,6.56
5175,Harry,Kane,Bristol,BS10 3FG,51.4545,-2.5879,Avon,West,2017-03-14,2017-03-14 09:00,2017-03-14 14:00,3,2,5,45,24,14,8,EEC,East End Centre,London,E1 6HG,-0.0558,51.5176,Greater London,South,11.2,8.199999809,9.6,82,99.7,73,11.2,11.2,22.2,194,0.019,11.2,0,46.5,2016-04-04 14:00,2016-04-04 15:00,8.21
2395,Tin,Tin,Cheadle,M24 5GN,53.3944,-2.2141,Cheshire,North,2017-03-15,2017-03-15 09:00,2017-03-15 14:00,3,2,5,45,24,14,8,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,13.3,7.019999981,9.9,66,99.8,78,13.3,13.3,14.3,299,0,13.3,0,29.2,2016-05-23 13:00,2016-05-23 14:00,1.84
12941,Barney,Dog,Wokingham,RG40 2JU,51.4105,-0.8339,Berkshire,South,2017-03-16,2017-03-16 09:00,2017-03-16 14:00,6,1,3,30,12,5,3,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,11.3,7.920000076,9.5,80,100.8,50,11.3,11.3,46,251,0.017,11.3,0,59.6,2015-05-06 14:00,2015-05-06 15:00,7.3
682,Harry,Kane,Bristol,BS10 3FG,51.4545,-2.5879,Avon,West,2017-03-17,2017-03-17 09:00,2017-03-17 14:00,9,4,8,200,144,110,63,WEC,West end centre,London,W1 4AB,0.1354,51.5154,Greater London,South,7.6,6.710000038,7.1,94,101,100,4.1,4.1,22,164,0.28,7.6,0,44.7,2016-11-12 11:00,2016-11-12 12:00,2.63
15657,Mrs,Chef,Wokingham,RG40 4UD,51.4105,-0.8339,Berkshire,South,2017-03-18,2017-03-18 09:00,2017-03-18 14:00,3,3,7,115,78,58,33,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,8.1,2.700000048,5.5,69,100.4,87,3.2,3.2,45,260,0.017,8.1,0,70.1,2015-01-13 15:00,2015-01-13 16:00,6.4
5407,Mrs,Chef,Wokingham,RG40 4UD,51.4105,-0.8339,Berkshire,South,2017-03-19,2017-03-19 09:00,2017-03-19 14:00,3,3,7,115,78,58,33,BIR,Birmingham,Birmingham,B1 5TB,-1.8904,52.4862,West Midlands,Midlands,5.4,4.53000021,5,94,97.8,99,3.1,3.1,10.7,295,0.00254,5.4,0,37.9,2016-11-22 14:00,2016-11-22 15:00,1.93
15942,Mrs,Chef,Wokingham,RG40 4UD,51.4105,-0.8339,Berkshire,South,2017-03-20,2017-03-20 09:00,2017-03-20 14:00,6,2,4,35,20,11,6,SC,South Centre,London,SE1 8HG,-0.0879,51.4992,Greater London,South,7.8,4.960000038,6.4,82,102,79,7.8,7.8,4.1,263,0,7.8,0,24,2015-10-25 09:00,2015-10-25 10:00,8.92
2497,Iam,Ordinary,Hull,HU14 2FS,53.7457,-0.3367,East Yorkshire,North,2017-03-21,2017-03-21 09:00,2017-03-21 14:00,3,3,7,115,78,58,33,BIR,Birmingham,Birmingham,B1 5TB,-1.8904,52.4862,West Midlands,Midlands,17.3,11.47000027,13.8,69,99.3,99,17.3,17.3,14.9,253,0,17.3,0,50.9,2016-09-02 13:00,2016-09-02 14:00,8.25
13604,Alan,Tracy,Halifax,HA1 1SD,53.7271,-1.8575,West Yorkshire,North,2017-03-22,2017-03-22 09:00,2017-03-22 14:00,3,3,7,115,78,58,33,SC,South Centre,London,SE1 8HG,-0.0879,51.4992,Greater London,South,4.9,4.909999847,4.8,100,98,100,-0.2,-0.2,31.2,222,0.205,4.9,0,64.4,2017-02-27 14:00,2017-02-27 15:00,7.67
6199,Harry,Kane,Bristol,BS10 3FG,51.4545,-2.5879,Avon,West,2017-03-23,2017-03-23 09:00,2017-03-23 14:00,3,2,4,45,24,14,8,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,15.5,11.86999989,13.3,79,101.8,89,15.5,15.5,25.5,271,0,15.5,0,43.8,2016-06-24 09:00,2016-06-24 10:00,1.9
7533,Harry,Kane,Bristol,BS10 3FG,51.4545,-2.5879,Avon,West,2017-03-24,2017-03-24 09:00,2017-03-24 14:00,9,3,6,82,67,49,28,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,15.6,10.67000008,12.7,73,101.1,83,15.6,15.6,34,245,0.00254,15.6,0,43.7,2017-07-20 15:00,2017-07-20 16:00,3.15
3261,Scott,Tracy,Wolverhampton,WL1 1HY,52.5871,-2.1289,West Midlands,Midlands,2017-03-25,2017-03-25 09:00,2017-03-25 14:00,3,3,7,115,78,58,33,BIR,Birmingham,Birmingham,B1 5TB,-1.8904,52.4862,West Midlands,Midlands,4.6,-2.99000001,1.5,58,98.9,12,2.3,2.3,9.7,329,0,4.6,0,38.5,2016-03-07 13:00,2016-03-07 14:00,5.64
8999,Craig,Revelhalwood,Thetford,TH2 7UM,52.4129,0.7517,Norfolk,East,2017-03-26,2017-03-26 09:00,2017-03-26 14:00,3,3,7,115,78,58,33,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,23,17.14999962,19,70,100.4,3,23,23,9.9,272,0,23,0,38.2,2017-06-17 12:00,2017-06-17 13:00,7.6
7248,Darcy,Bussell,Wolverhampton,WL2,52.5871,-2.1289,West Midlands,Midlands,2017-03-27,2017-03-27 09:00,2017-03-27 14:00,6,2,4,35,20,11,6,CDF,Cardiff,Cardiff,CF10 2GV,-3.1791,51.4816,Glamorgan,West,15.1,11.18999958,12.8,78,102.6,85,15.1,15.1,9.1,7,0,15.1,0,34.8,2016-10-08 15:00,2016-10-08 16:00,3.4
14162,Some,One,Taunton,TA3 6FF,51.0153,-3.1068,Somerset,West,2017-03-28,2017-03-28 09:00,2017-03-28 14:00,6,1,3,30,12,5,3,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,9.4,3.75999999,6.6,68,99.5,96,3.6,3.6,77.7,273,0.017,9.4,0,104.2,2016-02-08 14:00,2016-02-08 15:00,1.7
15729,Fred,Bloggs,Enfield,EN1 1 RG,51.6623,-0.1181,Greater London,South,2017-03-29,2017-03-29 09:00,2017-03-29 14:00,9,3,6,82,67,49,28,BIR,Birmingham,Birmingham,B1 5TB,-1.8904,52.4862,West Midlands,Midlands,6.1,3.700000048,4.9,85,98.2,76,0.9,0.9,37.3,291,0,6.1,0,71.8,2015-03-26 15:00,2015-03-26 16:00,1.97
2289,Iam,Ordinary,Hull,HU14 2FS,53.7457,-0.3367,East Yorkshire,North,2017-03-30,2017-03-30 09:00,2017-03-30 14:00,3,3,6,45,46,32,18,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,9.2,5.510000229,7.3,78,99.6,100,4.4,4.4,52,239,0.028,9.2,0,68,2016-02-07 13:00,2016-02-07 14:00,8.1
14731,Lady,Penelope,Mayfair,W1 1 RG,51.5116,-0.1478,Greater London,South,2017-03-31,2017-03-31 09:00,2017-03-31 14:00,3,3,6,60,55,39,22,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,2,0.589999974,1.4,90,95.7,1,-3.2,-3.2,24.2,292,0,2,0,82.2,2015-01-30 15:00,2015-01-30 16:00,7.49
13672,Hugo,Lloris,Cardiff,CF3 5TH,51.4816,-3.1791,Glamorgan,West,2017-04-01,2017-04-01 09:00,2017-04-01 14:00,3,3,6,60,55,39,22,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,11.7,6.670000076,9,72,99.3,91,11.7,11.7,19.4,60,0,11.7,0,48.2,2017-05-06 14:00,2017-05-06 15:00,2.91
8191,Barney,Dog,Wokingham,RG40 2JU,51.4105,-0.8339,Berkshire,South,2017-04-02,2017-04-02 09:00,2017-04-02 14:00,3,3,5,45,8,2,1,WEC,West end centre,London,W1 4AB,0.1354,51.5154,Greater London,South,6.9,-0.209999993,3.8,61,101.8,72,2.8,2.8,26.6,288,0,6.9,0,55.2,2015-04-01 09:00,2015-04-01 10:00,6.47
11291,Joe,Ninety,Croydon,CR1 2BY,51.3762,-0.0982,Greater London,South,2017-04-03,2017-04-03 09:00,2017-04-03 14:00,6,2,4,35,20,11,6,EEC,East End Centre,London,E1 6HG,-0.0558,51.5176,Greater London,South,11.4,7.070000172,9.1,74,101.1,64,11.4,11.4,24.1,158,0,11.4,0,45.2,2015-12-28 13:00,2015-12-28 14:00,1.07
12359,Captain,Scarlet,Brixton,E14 1 DA,51.4613,-0.1156,Greater London,South,2017-04-04,2017-04-04 09:00,2017-04-04 14:00,6,2,4,35,20,11,6,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,11.3,10.52999973,10.9,95,102.5,100,11.3,11.3,21,235,0.038,11.3,0,26.1,2016-05-01 14:00,2016-05-01 15:00,7.48
1449,Darcy,Bussell,Wolverhampton,WL2,52.5871,-2.1289,West Midlands,Midlands,2017-04-05,2017-04-05 09:00,2017-04-05 14:00,3,3,6,60,55,39,22,EEC,East End Centre,London,E1 6HG,-0.0558,51.5176,Greater London,South,17,9.600000381,12.6,61,100.9,80,17,17,18,245,0,17,0,41.4,2016-05-20 12:00,2016-05-20 13:00,4.06
14710,Tin,Tin,Cheadle,M24 5GN,53.3944,-2.2141,Cheshire,North,2017-04-06,2017-04-06 09:00,2017-04-06 14:00,3,3,6,60,55,39,22,EEC,East End Centre,London,E1 6HG,-0.0558,51.5176,Greater London,South,10.9,8.609999657,9.6,86,101.1,100,10.9,10.9,31.4,236,0,10.9,0,60.2,2015-01-09 15:00,2015-01-09 16:00,8.74
7658,Harry,Kane,Bristol,BS10 3FG,51.4545,-2.5879,Avon,West,2017-04-07,2017-04-07 09:00,2017-04-07 14:00,6,1,3,30,12,5,3,WEC,West end centre,London,W1 4AB,0.1354,51.5154,Greater London,South,16.5,9.960000038,12.6,65,100.4,65,16.5,16.5,18.8,217,0,16.5,0,41.9,2015-04-24 15:00,2015-04-24 16:00,8.4
3943,Some,One,Taunton,TA3 6FF,51.0153,-3.1068,Somerset,West,2017-04-08,2017-04-08 09:00,2017-04-08 14:00,9,3,6,26,67,49,28,NC,North Centre,London,N1 5TH,-0.0881,51.5413,Greater London,South,13.9,13.51000023,13.6,97,101.4,100,13.9,13.9,12.2,210,0.087,13.9,0,27.2,2015-06-20 14:00,2015-06-20 15:00,2.04
12727,Virgil,Tracy,Southampton,SO1 3GM,50.9097,-1.4044,Hampshire,South,2017-04-09,2017-04-09 09:00,2017-04-09 14:00,3,2,5,45,24,14,8,BIR,Birmingham,Birmingham,B1 5TB,-1.8904,52.4862,West Midlands,Midlands,14,3.650000095,8.8,50,100.3,35,14,14,29.1,68,0,14,0,56.4,2017-05-04 14:00,2017-05-04 15:00,4.19
10251,Master,Chef,Thetford,TH1 4TG,52.4129,0.7517,Norfolk,East,2017-04-10,2017-04-10 09:00,2017-04-10 14:00,3,3,7,115,78,58,33,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,14.1,7.829999924,10.7,66,98,3,14.1,14.1,17.6,309,0.00254,14.1,0,35.7,2015-09-22 13:00,2015-09-22 14:00,5.11
7139,Scott,Tracy,Wolverhampton,WL1 1HY,52.5871,-2.1289,West Midlands,Midlands,2017-04-11,2017-04-11 09:00,2017-04-11 14:00,9,4,8,200,144,110,63,CDF,Cardiff,Cardiff,CF10 2GV,-3.1791,51.4816,Glamorgan,West,15.6,12.85999966,13.9,84,101.7,66,15.6,15.6,17.9,205,0,15.6,0,31.8,2016-06-21 15:00,2016-06-21 16:00,7.64
14929,Captain,Scarlet,Brixton,E14 1 DA,51.4613,-0.1156,Greater London,South,2017-04-12,2017-04-12 09:00,2017-04-12 14:00,3,3,7,115,78,58,33,SC,South Centre,London,SE1 8HG,-0.0879,51.4992,Greater London,South,16.7,11.75,13.7,73,101.1,100,16.7,16.7,9.9,115,0.02,16.7,0,27.4,2015-08-16 15:00,2015-08-16 16:00,1.15
14649,Mrs,Chef,Wokingham,RG40 4UD,51.4105,-0.8339,Berkshire,South,2017-04-13,2017-04-13 09:00,2017-04-13 14:00,3,3,7,115,78,58,33,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,16.3,9.989999771,12.6,67,98.8,82,16.3,16.3,15.9,279,0,16.3,0,32.5,2017-06-09 15:00,2017-06-09 16:00,3.92
6105,Craig,Revelhalwood,Thetford,TH2 7UM,52.4129,0.7517,Norfolk,East,2017-04-14,2017-04-14 09:00,2017-04-14 14:00,6,1,3,30,12,5,3,CDF,Cardiff,Cardiff,CF10 2GV,-3.1791,51.4816,Glamorgan,West,7.4,3.019999981,5.3,74,101.7,100,6.4,6.4,6.3,353,0,7.4,0,16.7,2016-03-22 14:00,2016-03-22 15:00,2.96
3880,Virgil,Tracy,Southampton,SO1 3GM,50.9097,-1.4044,Hampshire,South,2017-04-15,2017-04-15 09:00,2017-04-15 14:00,6,1,3,30,12,5,3,CDF,Cardiff,Cardiff,CF10 2GV,-3.1791,51.4816,Glamorgan,West,9.4,5.300000191,7.3,76,102.2,91,4.7,4.7,48.6,88,0,9.4,0,63.5,2015-04-18 09:00,2015-04-18 10:00,3.55
4909,Captain,Scarlet,Brixton,E14 1 DA,51.4613,-0.1156,Greater London,South,2017-04-16,2017-04-16 09:00,2017-04-16 14:00,6,1,3,30,12,5,3,NC,North Centre,London,N1 5TH,-0.0881,51.5413,Greater London,South,18,16.09000015,16.7,89,100.9,98,18,18,17.4,225,0.00254,18,0,40.3,2015-07-13 14:00,2015-07-13 15:00,8.61
9608,Alan,Tracy,Halifax,HA1 1SD,53.7271,-1.8575,West Yorkshire,North,2017-04-17,2017-04-17 09:00,2017-04-17 14:00,6,1,3,30,12,5,3,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,18.1,15.76000023,16.6,87,102,5,18.1,18.1,19.8,109,0,18.1,0,24.3,2016-07-18 12:00,2016-07-18 13:00,4.43
15858,Alan,Tracy,Halifax,HA1 1SD,53.7271,-1.8575,West Yorkshire,North,2017-04-18,2017-04-18 09:00,2017-04-18 14:00,9,3,6,82,12,5,3,BIR,Birmingham,Birmingham,B1 5TB,-1.8904,52.4862,West Midlands,Midlands,12.1,10.51000023,11.2,90,99.5,99,12.1,12.1,9.5,152,0.00254,12.1,0,26.8,2015-08-02 09:00,2015-08-02 10:00,4.37
6209,Fred,Bloggs,Enfield,EN1 1 RG,51.6623,-0.1181,Greater London,South,2017-04-19,2017-04-19 09:00,2017-04-19 14:00,3,2,5,45,24,14,8,WEC,West end centre,London,W1 4AB,0.1354,51.5154,Greater London,South,17.1,12.72000027,14.4,75,101.3,0,17.1,17.1,6.8,207,0,17.1,0,21.8,2016-07-04 09:00,2016-07-04 10:00,6.86
13335,Bruno,Tonolli,Ipswich,IP3 5PQ,52.0567,1.1482,Suffolk,East,2017-04-20,2017-04-20 09:00,2017-04-20 14:00,3,3,6,60,55,39,22,CDF,Cardiff,Cardiff,CF10 2GV,-3.1791,51.4816,Glamorgan,West,13.6,9.960000038,11.5,79,101.5,0,13.6,13.6,6.4,99,0,13.6,0,13.5,2016-06-03 14:00,2016-06-03 15:00,5.23
